,bidder_id,payment_account,address,outcome,numbids,maxaucbids,avgaucbids,num_country,num_ip,merchandise_auto parts,merchandise_books and music,merchandise_clothing,merchandise_computers,merchandise_furniture,merchandise_home goods,merchandise_jewelry,merchandise_mobile,merchandise_office equipment,merchandise_sporting goods,time_within_minimum,time_within_average,time_between_minimum,time_between_avergae
1575,737d19fdceb065359c77b81d27053c4e5quiq,a3d2de7675556553a5f08e4c88d2c2280pus8,c70d0d8a30a50246aa5ca09c70d33191bv0db,0.0,1.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,1,0,0.00621052631504,0.00621052631504,0.000210526315641,0.000210526315641
1576,403d9c0288bab462bae858dc8aff2f94ti9ma,a3d2de7675556553a5f08e4c88d2c228fsahh,a3d2de7675556553a5f08e4c88d2c228na3x3,0.0,5.0,1.0,1.0,1,2,0,0,0,0,0,0,0,0,0,1,0.00621052631504,0.00621052631504,0.00457894736792,0.281989473684
1577,e8581ec94cd4d5009ab6b36c6aca9f0cp3txb,15229514d46393189fa602bce0efdaf7hn15z,e5955093ded72952ccff648b8f3d011f8iper,0.0,57.0,9.0,2.28,2,35,0,0,0,0,0,0,1,0,0,0,0.00121052631584,1.21065835642,0.000473684211101,0.236635272391
1578,e50426efab1e9d60b8f7258130f8791czrpvg,8578da6ef85864cbd96c664b9541437fwesw2,a3d2de7675556553a5f08e4c88d2c228hpsif,0.0,1.0,1.0,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0.00621052631504,0.00621052631504,0.000210526315641,0.000210526315641
1579,d42604c7cca8ec92839e92508f2a3e52ehz29,72565fdf41634f4bc7a38fa91cd0acbdxyxay,c94cf5c3c5205afe0ef14ce669e01565p6jc6,0.0,4624.0,971.0,10.6789838337,76,3129,0,0,0,0,0,0,1,0,0,0,0.0,1.95863659852,0.0,0.0167171507922
1580,b0014101fe1b510ea150c149145dbced3q3md,46a76919a291ef64b6f06fffc19ff335bzhjx,5792b96a6c5ffe265c2f977b57dfff021wbae,0.0,2.0,1.0,1.0,1,2,0,0,0,0,0,0,1,0,0,0,0.00621052631504,0.00621052631504,1.73268421052,1.73268421052
1581,c8b23d6565e11d874e221f41440ffd25mrucd,a3d2de7675556553a5f08e4c88d2c2280jvul,2a96c3ce94b3be921e0296097b88b56ayi4xl,0.0,123.0,55.0,4.55555555556,10,109,0,0,0,0,0,0,0,0,0,1,5.26315780007e-05,1.12271287976,5.26315780007e-05,0.109198545143
1582,b2968116361fd43589bde8eca72c5767o71qc,a054361769bd4b5e5bbfbebd38f0be07b1smg,bf5a8d2983256e8ef4000aeb4967bf541c01l,0.0,6.0,2.0,1.2,5,6,0,0,0,0,0,0,0,0,0,1,0.00621052631504,0.0529824561406,0.0267368421064,0.0707368421057
1583,24a9abf72cedcb421e831c1be26607e37zojy,7f3a6f2b5fcd07ff1c66f498fdcb1619bvzcl,a6c3435a45a4681cd9cdfdc133defaaeg9yaz,0.0,14.0,6.0,1.75,3,13,0,0,0,0,0,1,0,0,0,0,0.00621052631504,0.53302631579,0.0137894736836,0.428518796993
1584,eb27d8daded752fc0d1c828867b0f118cswwq,1844861ef6da9678e67097ebfac2b197y9ns2,10892096f6d88d7449a249e831bfc8d8t7lcj,0.0,2.0,1.0,1.0,2,2,0,0,0,0,0,0,0,1,0,0,0.00621052631504,0.00621052631504,67.9821578947,67.9821578947
1585,bef84146ac1e2f21e928e06ede1404793bfnx,a25b9a6b56585d64838a85275779cb14pui19,565382ef3932b28459e1a39e7789a507ukt1e,0.0,6.0,1.0,1.0,2,6,0,1,0,0,0,0,0,0,0,0,0.00621052631504,0.00621052631504,0.0320000000011,11.4869912281
1586,90fe8d6fc0bbe4ff2ca7833fe51bddbaaibof,bf2aa7bd8510d7519d7acce910040c26mqoyj,2c8453ecb9c040d6054d802705b5222ecf4co,0.0,1912.0,196.0,7.35384615385,68,1294,0,0,0,0,0,0,0,1,0,0,5.26315780007e-05,0.639869879982,0.0,0.0071384331645
1587,825226b69f2a5a8337ca611b38223989aumow,a3d2de7675556553a5f08e4c88d2c228liyek,a3d2de7675556553a5f08e4c88d2c228zklmd,0.0,109.0,41.0,8.38461538462,1,88,0,0,0,0,0,0,0,1,0,0,0.000947368422203,0.787451472718,0.000947368422203,0.713810236601
1588,0f8cb1baa83fefac10f885f79149bf13kn4nw,d8701a1a47d904bddde44bc11649bdedgdc17,a3d2de7675556553a5f08e4c88d2c2289gbbu,0.0,1370.0,39.0,4.07738095238,49,1104,0,0,0,0,0,0,0,1,0,0,5.26315780007e-05,0.885450557049,0.0,0.00994406454091
1589,e12177ff9c1a8413996f7b1a590980c82ofeo,4ceb0ecc3a5bf6988c1639c112ea88eaoit7w,acb0169abfffe7093ba53f8a4472ff4b14lk7,1.0,7054.0,402.0,12.8021778584,76,3887,0,0,0,0,0,0,0,0,0,1,0.0,0.48227198454,0.0,0.00193424410189
1590,cd8f738dfa2ea0554baa3dfc4465cdb8izun1,cff7f50d2de4d57667b50c7bf37908e3bomaf,98c4609479faa83382006270ea935899jq9z8,0.0,536.0,26.0,2.21487603306,45,373,0,0,0,0,0,0,0,1,0,0,5.26315780007e-05,6.58441467007,0.0,0.144162313433
1591,a8b8959fe64f490d32fc15a5d1144f87qj9ai,a3d2de7675556553a5f08e4c88d2c2280xu93,cdb7aba13da9467e9ebb551131f44b8dqn6ha,0.0,6.0,2.0,1.2,1,6,0,0,0,0,0,0,0,0,0,1,0.00621052631504,22.332877193,1.26694736842,12.2755614035
1592,f75a0f726d764514f612ee8cd8f65adegt02s,bd2e9ea7f4dcb0d7837cbfa2c510acde7cvrx,53e7a47b62f3c0a6341d0b504b3e96d8m8crf,0.0,12812.0,1192.0,28.4079822616,128,7563,0,0,0,0,0,0,0,1,0,0,0.0,0.737673164139,0.0,0.00603356228536
1593,332ef2c7189603a497fc89345ee4f5605i5xw,f615501cd2dffcaf3961daa4498c1effnlcnd,5178aa3e234367f868db45642607376c32792,0.0,4.0,2.0,1.33333333333,1,1,0,0,0,0,0,0,0,1,0,0,0.00457894736792,0.00539473684148,0.000315789471642,0.00314473684239
1594,572c9964ca41ed055830845993fdab29p4f03,a3d2de7675556553a5f08e4c88d2c228cvvat,794abfcfc9a51569c6415a61a319b352dj1ke,0.0,198.0,23.0,3.0,35,160,0,0,0,0,0,0,0,0,0,1,0.000315789473461,2.42677272727,5.26315798197e-05,0.390907496013
1595,cbe8d224a38ccff930674361b502e7beyuf1k,1709d5b0446ef37dc930d8daba9b96e71uwb2,f577cbb2e3f16fa7c22bb0dc2b5d80ccexv01,0.0,2.0,1.0,1.0,1,2,0,0,0,0,0,0,0,0,0,1,0.00621052631504,0.00621052631504,7.78042105263,7.78042105263
1596,d9d24106ae1ff4f5bc4ec3caf29d7bd2c2f5o,a3d2de7675556553a5f08e4c88d2c228ehbx5,1c0402f6b9f809311902bd6faa94346eccqz7,0.0,14.0,1.0,1.0,4,12,0,0,0,0,0,0,1,0,0,0,0.00621052631504,0.00621052631504,0.000578947370741,5.22909774436
1597,9dd7e7ef94a7bc5bc9f98c42099910e7o76qh,a3d2de7675556553a5f08e4c88d2c228cx5v9,2a96c3ce94b3be921e0296097b88b56a50884,0.0,32.0,8.0,2.0,14,31,0,0,0,0,0,0,0,0,0,1,0.00621052631504,1.46304605263,0.00515789473684,0.40028125
1598,3ce8aa0207022698b6d0eef09c89b381jzqi1,0fa51ed75458d0ddff71bbd5e5b2c630661xh,a3d2de7675556553a5f08e4c88d2c228v867y,0.0,123.0,74.0,3.84375,17,91,0,0,0,0,0,0,0,0,0,1,0.000473684209283,0.657591784339,0.000368421053281,0.109827984596
1599,e8291466de91b0eb4e1515143c7f74dexy2yr,2c198811bf76f74512e24f5a537e21f9o3kyh,4e408da3d4dc783220f7d7c6a2f6bb62fxl68,0.0,30062.0,2831.0,38.1982210928,125,20492,0,0,0,0,0,0,0,1,0,0,0.0,0.17289749255,0.0,0.000453795489322
1600,5201935b289665a197e38f747882948fjt867,6d3944f96e1c243f1f3b0b63731ee68aobuyh,8f59ddd59bd3b19f324e28076a5d2311wdf5x,0.0,5.0,1.0,1.0,1,5,0,0,0,0,0,0,0,0,1,0,0.00621052631504,0.00621052631504,1.56752631579,15.6347157895
1601,aa75d58c3e1207618d47c72ffb19c872bolg8,06f2bed12caad402f367e5cf2b379a17pyrli,e5eb13a1d8959d9fb22fb15143de10e0gcye9,0.0,68.0,14.0,4.85714285714,1,59,0,0,0,0,0,0,0,0,0,1,0.000894736840564,1.14596904025,0.00010526315782,1.12177941176
1602,fe27fe0815883aa3e1a312f0dcb45981txa2m,8fe75caf23c943a27e1b0c3710d637b0hyk00,0c77dcc6d3b1b688ee8c4d85c75093c6vrw44,0.0,15.0,2.0,1.15384615385,2,4,0,0,0,0,0,0,0,1,0,0,0.00621052631504,1.17754385965,0.0,1.1806245614
1603,167008af05d4feaa636a565f6f83ec61a6ogj,3f5bdc88d15f388b80045b9a82c3eabaxr5jk,c01bced916fe5900194be60308097195n755o,0.0,18.0,3.0,1.38461538462,1,4,0,0,0,0,0,0,0,1,0,0,0.00621052631504,7.65747953216,0.000368421051462,3.89078947368
1604,8725b0aa1a32054450c16b099328fbcbi71gi,79468dfa0de902329a3f1fa7c1d828644lbse,9f630c89fd893a387ece7fa84a9660f1y1kvw,0.0,7.0,5.0,2.33333333333,3,6,0,0,0,0,0,0,1,0,0,0,0.000421052631282,1.46829323308,0.000421052631282,9.90206015038
1605,3714da7069a5205137cacf89ab3a136ffx2u2,f8bb349197cc1af99d8f677ccc7e60459aqxc,02427380c5e43a224523c4e38989bdc4luyx9,1.0,3746.0,263.0,22.1656804734,62,1366,0,0,0,0,0,0,0,1,0,0,0.0,0.249949799084,0.0,0.00364054289488
1606,33895230e0b25b5d3133d502ef3ecabey84m6,a3d2de7675556553a5f08e4c88d2c228pieq8,794abfcfc9a51569c6415a61a319b35252x3o,0.0,339.0,110.0,6.64705882353,13,287,0,0,0,0,0,0,0,0,1,0,0.000368421053281,0.521991150442,5.26315780007e-05,0.22491538581
1607,c616385a2762ecfd8e4ea16d8a1f2596qw07a,a3d2de7675556553a5f08e4c88d2c228gnopz,a3d2de7675556553a5f08e4c88d2c228yr6o1,0.0,4.0,3.0,2.0,1,4,0,0,0,0,0,0,0,0,1,0,0.00621052631504,3.35596052632,0.00468421052574,2.26686842105
1608,32d2ce86b00693f0c26314e3cce2438dvxbt3,a3d2de7675556553a5f08e4c88d2c228k1tz0,a3d2de7675556553a5f08e4c88d2c228b5zuf,0.0,1.0,1.0,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0.00621052631504,0.00621052631504,0.000210526315641,0.000210526315641
1609,1982c4b164171180d480166feae881ecmxsgl,5029fcb6fa6352ec4f0432bacbc1fb417483i,4b7e30f089f81548bc4ee02c727040b018rbg,0.0,6.0,1.0,1.0,1,6,0,0,0,0,0,0,0,1,0,0,0.00621052631504,0.00621052631504,0.0323684210543,11.9737017544
1610,1ea558fc18eb1b3ed7759a3aed7662d3p77wq,a3d2de7675556553a5f08e4c88d2c228idu8o,d004574f1dfad479ed18f32678cc24eaecr13,0.0,1.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,1,0,0.00621052631504,0.00621052631504,0.000210526315641,0.000210526315641
1611,8ab98c1e6cbfb902af4e02050a886396a40bg,2ede3e7951acd047f055ecf334b5e290pfd0q,b0e43001b6023f0c1d44accbc77c72614c7q2,0.0,4.0,1.0,1.0,1,4,0,1,0,0,0,0,0,0,0,0,0.00621052631504,0.00621052631504,0.833157894736,2.83106578947
1612,7ffd9b7b795d9335153d481fba4b3076plrxc,c9ef8f9c82a24602bca4f1fc4e69fd611pdnd,3a0b8057e5a900d872232c62a7f4c1202w66o,0.0,5.0,2.0,1.25,4,4,0,0,0,0,0,0,0,1,0,0,0.00621052631504,1.52134736842,0.00742105263089,1.94482105263
1613,bdab2be5a94c6380c60b902310cbe1b6rs4iw,3ac2cc9180507eb5f99d81fe7d36268dyprq1,60b50135fcd9dc80d674f93078b3d27ezuzfc,0.0,15.0,3.0,1.36363636364,4,14,0,0,0,0,0,0,0,0,0,1,0.00621052631504,0.244505263158,5.26315798197e-05,1.08649122807
1614,8b109c0aee5ed07fc996e73d28e65888o5jmc,a3d2de7675556553a5f08e4c88d2c228kyy0m,c4d1be4df14003386aa7311666fe3bf2zzmxs,0.0,1.0,1.0,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0.00621052631504,0.00621052631504,0.000210526315641,0.000210526315641
1615,27ccc09ae923d1ca8ff7ab3242f279f7xuclq,c315c051b10e38681e30c75e8a4ec7274dds0,0c69d0f630db463bf98cde4ac46f607ds4i0u,0.0,4.0,2.0,1.33333333333,2,4,0,0,0,0,0,0,0,1,0,0,0.00621052631504,1.26578947368,0.824157894738,2.67107894737
1616,da950a556200395a82e23e3bbfe1abb6xs258,a3d2de7675556553a5f08e4c88d2c228nb7ep,10d81c38f79d056cedd4f1d99af3790fs9qc0,0.0,15.0,3.0,1.25,3,15,0,0,0,0,0,0,0,0,0,1,0.00621052631504,0.57056491228,0.0133157894725,0.875807017544
1617,13c4c826516304555e291d3d91c108b3ytpmj,a3d2de7675556553a5f08e4c88d2c228hkndj,a3d2de7675556553a5f08e4c88d2c228pt98b,0.0,17.0,4.0,1.41666666667,2,17,0,0,0,1,0,0,0,0,0,0,0.00621052631504,2.52527863777,0.0265263157908,4.70846439628
1618,4cf9c56df4594860df56285e9293a7f7evfix,a3d2de7675556553a5f08e4c88d2c228bas6p,9c52823ceba8611e61e7db6d952a7b35sg7tx,0.0,125.0,10.0,2.97619047619,10,100,0,0,0,0,0,0,0,0,0,1,0.00147368420767,1.81074905263,0.00015789473764,0.108368842105
1619,7e8650379cbcb3ef8f7f6aefcd678067kzbdi,dcd64157fecd105ee770244fc28410072cdzc,89caf309213c8e665580edfc1b7ba86agm9cm,0.0,6.0,2.0,1.2,4,6,0,0,0,0,0,0,0,1,0,0,0.00047368421292,0.00429824561434,0.000263157893642,1.61496491228
1620,04c6b750b0552089c87ae03de72289cfcpfmh,34e07f5da5b87ad058fda64e7125ae00pvvcp,1a227d7e2fc7439b3ef8555485c1eebbvhtwe,0.0,14.0,3.0,1.16666666667,8,13,0,0,0,0,0,0,0,1,0,0,0.00621052631504,0.0853082706761,0.00421052631646,0.921206766917
1621,460e932b11a1529d78246317757899ccfaxng,1ee4ae74a3efefc9afcea5a3bfcfdab388opf,9f599e1d086f99c97178a546e3aa0472g6or4,0.0,157.0,25.0,3.925,5,59,0,0,0,0,0,0,1,0,0,0,0.000526315789102,1.30931176668,0.000263157893642,0.086744552464
1622,050a3b29ca1818e1f237df8132bc2013bcuxi,a3d2de7675556553a5f08e4c88d2c228ebpvi,a7c817eed80261cab10890b7fca8145e5wxd9,0.0,40.0,6.0,1.90476190476,11,36,0,0,0,0,0,0,0,1,0,0,0.00273684210697,1.1682,0.00273684210697,0.318993421053
1623,74149197c8684977e397ab60a6a264836b0lv,a3d2de7675556553a5f08e4c88d2c228ymxx3,004ea345038ec0fe71240e0a6b440b1dzsg5f,0.0,2.0,2.0,2.0,1,2,0,0,0,0,0,0,0,0,0,1,5.66942105263,5.66942105263,5.66942105263,5.66942105263
1624,c353286290001e0943ed9bb160145c42etrf8,a3d2de7675556553a5f08e4c88d2c228g0jf3,6cc9c695d09ff631cff5eae863fafbeb6e52i,0.0,1.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,1,0.00621052631504,0.00621052631504,0.000210526315641,0.000210526315641
1625,55d9cdc3af85efe87b2a6f22a2cea96ezy2ax,a3d2de7675556553a5f08e4c88d2c2285x2wi,a3d2de7675556553a5f08e4c88d2c228x1c6d,0.0,4.0,1.0,1.0,2,4,0,0,0,0,0,0,0,1,0,0,0.00621052631504,0.00621052631504,0.461263157895,3.13825
1626,25a4ee3a528004bcf4f4bf62b9208a7dx96pt,a3d2de7675556553a5f08e4c88d2c2285x7vw,a3d2de7675556553a5f08e4c88d2c2288bghh,0.0,2988.0,587.0,11.36121673,101,1250,0,0,0,0,0,1,0,0,0,0,0.0,0.393112185584,0.0,0.00456756851969
1627,6130cfe76ed3bd87c8f8dc6b2b2786dcp44xy,a3d2de7675556553a5f08e4c88d2c228v49jq,a3d2de7675556553a5f08e4c88d2c2282xsk5,0.0,7.0,1.0,1.0,3,7,0,0,0,0,0,1,0,0,0,0,0.00621052631504,0.00621052631504,0.179263157896,2.32434586466
1628,317d3e44b2bcfdd7293b84f82f44b8e31hx1r,a3d2de7675556553a5f08e4c88d2c228vkmlj,91f73ae806f40de19bdd494ae72575c7zl21d,0.0,2.0,1.0,1.0,1,2,0,0,0,0,0,0,0,0,0,1,0.00621052631504,0.00621052631504,6.93478947368,6.93478947368
1629,d9dfeadc7e0e844ffea3cfc706daae5dt2hhg,0966a7a9a0f8043314424e45f8dedbacwefqf,e80ac19363e10b165906dd726d44a8f5e9nb6,0.0,28.0,3.0,1.33333333333,4,14,0,0,0,0,0,0,0,0,0,1,0.00426315789628,12.7887913534,0.0,2.6550112782
1630,af50d549e86276f034e52037722dd5aetouu2,7f4dcb867dd7b9ca267017784cd2fa83ag2s1,17ffcc26292232ea2643792d8f08af8bma90q,0.0,6.0,2.0,1.2,2,6,0,0,0,0,0,0,0,1,0,0,0.00621052631504,21.1014912281,0.252263157894,12.4151842105
1631,167b4f37a264b72feb0f559b650d1cbd3ox60,a3d2de7675556553a5f08e4c88d2c228ahjqu,5cd29e9d73c691032c2075f8c8cb429f9f5g7,0.0,90.0,16.0,2.14285714286,10,78,0,0,0,0,1,0,0,0,0,0,0.000736842104743,1.06263216374,5.26315798197e-05,0.148945614035
1632,8152c94b639be88e7076f0e32bd70e0eg004b,efbf81d9f5135eab5948ec5a9b4e3e6654av5,a3d2de7675556553a5f08e4c88d2c2289ffep,0.0,29.0,4.0,1.38095238095,8,28,0,0,0,0,0,0,0,0,0,1,0.00621052631504,1.3481415608,0.0564210526318,2.58892014519
1633,40fafe756c4695b32df7d19d4c710dabvzr79,0db78cbafef79ad159f93d913aafe769b7j2b,a3d2de7675556553a5f08e4c88d2c22877mou,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0.00621052631504,0.00621052631504,0.000210526315641,0.000210526315641
1634,23bdbb8575f191b71853bf78d09e11a1lhnfn,3be1b9e199e608d4eaa4d734daa427b5k0t8o,185fda7e88a9749af8f161e7659155fbwl9k9,0.0,82.0,9.0,3.03703703704,4,35,0,0,0,0,0,0,0,1,0,0,0.00347368421171,1.54031835687,0.00278947368497,0.162254172015
1635,34914d163517a0cc4f0c971afb2352106vsvz,8b5cb5ca58263347c59bc5926f4b5269wo85t,5bb167fc2e62c76b08a707c03abd2e3d9fwpu,0.0,27.0,11.0,3.0,7,24,0,0,0,0,0,0,0,1,0,0,0.0,11.06282846,0.0,2.82383040936
1636,fdf908d608a629d5ebde14819231878dojel8,febd2b0cbaf66d9fcde0c45f19f23fe65ngth,6077604ffc70b0e2cec2ee13d36d5fddeeobn,0.0,27.0,11.0,3.85714285714,2,13,0,0,0,0,0,0,0,1,0,0,0.000526315787283,0.342288499025,0.000315789473461,2.45574074074
1637,210ae8381324c41f7b49e95f1b7aed80z55df,a3d2de7675556553a5f08e4c88d2c228ufzd7,bbd6b9936bf0d590208bc951d9135264q9cd5,0.0,4.0,2.0,2.0,1,3,0,0,0,0,0,0,0,1,0,0,8.17721052632,9.12034210526,0.000947368422203,2.98790789474
1638,2106dd7866abbfb4e7c68067d7eb9bebflq5d,b178cc97ef3569c4e17d614ac10539ab8lvzf,56d1e8152e412ee72118495b05b755ca5cftv,0.0,9748.0,565.0,14.9280245023,65,2912,0,0,0,0,0,0,1,0,0,0,0.0,0.86209226724,0.0,0.00792947541196
1639,c9416e793bd0559bca3ad4a5194d4cd1k8eyc,a3d2de7675556553a5f08e4c88d2c228ieo35,a3d2de7675556553a5f08e4c88d2c228jy3mj,0.0,67.0,10.0,2.23333333333,4,52,0,0,0,1,0,0,0,0,0,0,0.00621052631504,9.49292537313,0.00236842105187,1.15484367636
1640,9ca7afbb673865b01cd4b02846054fc1p3vjn,835a065070e8b28c8bde6a30a61c5a40sd5xd,9e99466591c3dee4d2bd40dd8cfc68dcnjxis,0.0,131.0,8.0,2.42592592593,9,47,0,0,0,0,0,0,1,0,0,0,0.000368421053281,0.371589393331,0.0,0.0987870630776
1641,92a63dbb8323426833b944a4fc196fe27pzha,7f4c37a6b971e2def464d512e31f8436zalhd,222339048506f3e7fbc6dd104bc8de9dsfzz1,0.0,9.0,5.0,1.8,1,9,0,0,0,0,0,1,0,0,0,0,0.00621052631504,0.538403508772,0.0365263157873,1.78443859649
1642,55abcd1b00c6b5b54633fc7e98f0110bwoy3v,a3d2de7675556553a5f08e4c88d2c228b5cy7,2a96c3ce94b3be921e0296097b88b56a3p0ul,0.0,1818.0,350.0,23.0126582278,85,785,0,0,0,0,0,0,0,0,0,1,0.0,0.265715997916,0.0,0.00749345724046
1643,bc3d08ad6ac94b8b5ce40a29b59899cakj3p5,a3d2de7675556553a5f08e4c88d2c228dy4is,a3d2de7675556553a5f08e4c88d2c228qrwjy,0.0,1647.0,70.0,4.25581395349,40,1153,0,0,0,0,1,0,0,0,0,0,5.26315780007e-05,5.23576346148,0.0,0.0469119291854
1644,d144312f2f68dc33a63b7863911b2aa459i99,0c838b7b63cdde864dc7a40a36d99572pzq8h,66b4c732c57048223cc558d266506c69arinl,0.0,764.0,467.0,4.12972972973,46,636,0,0,0,0,0,0,1,0,0,0,0.0,3.35575420226,0.0,0.101144874621
1645,6ebbb4e7c3fb4ba44a89bae997717924gm89u,614316ff1e2180df6ec481193718c282e9ume,3c860350e602f6df3b1dc2f607a1db8478srs,0.0,41.0,24.0,2.41176470588,5,39,0,0,0,0,0,0,0,0,0,1,0.00621052631504,1.83391527599,0.018526315791,1.87757637997
1646,c46e21e01a3f4987e00109d1d5f48acb1q72y,396a08609e96728ce5044196b9c1411aqu3dc,02975c21741cf8b6c79052a6341968fanuoef,0.0,3.0,1.0,1.0,2,3,0,0,0,0,0,0,0,1,0,0,0.00621052631504,0.00621052631504,3.84757894737,4.21566666667
1647,24a32bf10c4a5d4d91c27da4710c869a0nqim,7be9fea7243e9d146e74a291a8f9abf1jwv2g,a3d2de7675556553a5f08e4c88d2c228cox7j,0.0,50.0,6.0,2.63157894737,5,20,0,0,0,0,0,0,0,1,0,0,0.00378947368336,1.92774631579,0.000263157893642,0.313809473684
1648,ff3ae9450581aa3de5d2326f70e39d20w8fbl,a3d2de7675556553a5f08e4c88d2c2281vlrv,c5734eca20f4a3b7920d0acad5bc059cs4680,0.0,4.0,2.0,1.33333333333,2,3,0,0,0,0,0,0,0,0,0,1,0.00621052631504,3.61705263158,0.00352631579153,18.9139473684
1649,e56f611f1157381f4b689ab34b574e791qhcn,05c67ba7faaefff08b0a3c97742f1bc0g4yli,eff9d6ada4c268930ee05a81ec4e9ebfnc1go,1.0,643.0,343.0,6.36633663366,20,278,0,0,0,0,0,1,0,0,0,0,0.000368421051462,0.731347302938,0.0,0.0211132847671
1650,1456b44d8b2b16cd94278137269ceb11ns7wy,3a1aee99e34798400964c48fb71a5b61c9um7,860c1c622cea683628a6cd84aefe7bfadgkyn,0.0,8.0,1.0,1.0,1,8,0,0,0,0,0,0,0,1,0,0,0.00621052631504,0.00621052631504,0.0224210526321,1.17244078947
1651,2dc309478d30d440e75c932b1f13a8fai2p2e,8fe2e13b7f80a7dc29ab0dc43267e566ft8mn,16e7e1f6036a0907077e154657620b275y3qg,0.0,13.0,2.0,1.08333333333,1,2,0,0,0,0,0,1,0,0,0,0,0.00621052631504,0.0180242914971,0.00184210526095,5.78523481781
1652,942563fa6695a4b2f76ab6ff3bd58030i75z7,a3d2de7675556553a5f08e4c88d2c22881lp9,aece9237ec2ecc54ac3c186a9a3a3abdqmhpd,0.0,1.0,1.0,1.0,1,1,0,0,0,0,0,0,1,0,0,0,0.00621052631504,0.00621052631504,0.000210526315641,0.000210526315641
1653,ec6d3fbd8408ba43891370d4ffe41eabhnwbs,a3d2de7675556553a5f08e4c88d2c228r5zgb,8e67687228a28858db3b899574989785c3yxw,0.0,10.0,10.0,10.0,2,2,0,0,0,0,0,0,0,1,0,0,0.0048947368432,0.794857894737,0.0048947368432,0.794857894737
1654,76ed824b414b5e690ff82e7cd2f5be52256my,a3d2de7675556553a5f08e4c88d2c2288qs51,8a6c09bebd31549c6f0257b8922acaa3p06zz,0.0,10177.0,923.0,58.1542857143,38,460,0,0,0,0,0,0,0,0,1,0,0.0,0.290904733584,0.0,0.00759581719357
1655,e59ca537cb8df3053bdd555bc987b4a7c7m4e,a3d2de7675556553a5f08e4c88d2c2286elws,a3d2de7675556553a5f08e4c88d2c228ndna6,0.0,8.0,5.0,2.0,2,4,0,0,0,1,0,0,0,0,0,0,0.00031578947528,0.00335526315735,0.00031578947528,1.07849342105
1656,78830493a121b8b6917d246ec73ccb4anwocl,a3d2de7675556553a5f08e4c88d2c2284fivo,f2ac80cdc31c6a2058140fd631c320d039has,0.0,1684.0,321.0,129.538461538,1,1,0,0,0,0,0,0,0,1,0,0,0.000684210526742,0.0137582510314,0.0,0.00658251031379
1657,76f17ce227e593aeff456fed46e36c83a3j72,ca482605ca991c5febd0c4a9fd28b6814l275,c1798623ef4c119237f11b9e6622883bsa47l,0.0,3379.0,481.0,13.4087301587,64,2520,0,0,0,0,0,0,0,1,0,0,0.0,0.383661812121,0.0,0.00403761623651
1658,af33d5277890ef0b5f55fbbf400441c9hdehk,a3d2de7675556553a5f08e4c88d2c228t0rkb,552f8a762aadaeee329f0a457998b346uvwka,0.0,10.0,2.0,1.11111111111,3,7,0,0,0,0,0,0,0,1,0,0,0.0044210526321,0.00585263157845,0.00315789473461,6.35781052632
1659,6bdb40330295fb3abd4647808c319d29pb29n,a3d2de7675556553a5f08e4c88d2c228xx5eg,794abfcfc9a51569c6415a61a319b35295ssk,1.0,2275.0,2241.0,325.0,1,1484,0,0,0,0,0,0,0,0,0,1,0.0,0.0785300867554,0.0,0.0339787160208
1660,64f6b099082e4fb2e8da7ba4ae9abdead2cej,a3d2de7675556553a5f08e4c88d2c2280stm7,cff80d97ffcb34923961a33131a61fc054u4p,0.0,2.0,2.0,2.0,1,2,0,0,0,0,0,0,1,0,0,0,9.37863157895,9.37863157895,9.37863157895,9.37863157895
1661,078e06b3288cf8f18ab7ed44b245fc56nbyfv,a3d2de7675556553a5f08e4c88d2c228j944v,a3d2de7675556553a5f08e4c88d2c228dk9uc,0.0,41.0,4.0,1.86363636364,4,14,0,0,0,0,0,0,0,1,0,0,5.26315780007e-05,1.17359435173,5.26315780007e-05,0.273720154044
1662,429b876aa7e2d6741ddf322685363ccchue2v,a3d2de7675556553a5f08e4c88d2c2288q72w,1e3749dc284f97d7d8525f9818669ebbx283u,0.0,10.0,1.0,1.0,2,9,0,0,0,0,0,1,0,0,0,0,0.00621052631504,0.00621052631504,0.0174736842109,0.745568421052
1663,81392b54fee8e50ec74efb27cf0de8e32fdm5,f2cc650fedae4d52095dcc1782e45a37asokk,75de1bf25b5d7b890535381ea143f846fv8ux,0.0,3.0,1.0,1.0,1,3,0,0,0,0,0,0,0,0,0,1,0.00621052631504,0.00621052631504,3.29921052632,5.42696491228
1664,1d4eaaacb6127c43c1c007331cac135bpib3m,59729beb4c26651e35eb31a62cf089b87gahu,a3d2de7675556553a5f08e4c88d2c2288n1px,0.0,29.0,2.0,1.11538461538,9,28,0,0,0,0,0,0,0,1,0,0,0.00621052631504,0.365154264972,0.000263157893642,0.469689655172
